Particle_Size,Time,Penetration_Depth
100,7.800000000000001,0.06060606060606061
100,8.0,0.06060606060606061
100,8.200000000000001,0.06565656565656566
100,8.4,0.06565656565656566
100,8.6,0.06565656565656566
100,8.8,0.06565656565656566
100,9.0,0.06565656565656566
100,9.200000000000001,0.07070707070707072
100,9.4,0.07070707070707072
100,9.600000000000001,0.07070707070707072
100,9.8,0.07070707070707072
100,10.0,0.07070707070707072
100,10.200000000000001,0.07575757575757576
100,10.4,0.07575757575757576
100,10.600000000000001,0.07575757575757576
100,10.8,0.07575757575757576
100,11.0,0.07575757575757576
100,11.200000000000001,0.08080808080808081
100,11.4,0.08080808080808081
100,11.600000000000001,0.08080808080808081
100,11.8,0.08080808080808081
100,12.0,0.08080808080808081
100,12.200000000000001,0.08585858585858587
100,12.4,0.08585858585858587
100,12.600000000000001,0.08585858585858587
100,12.8,0.08585858585858587
100,13.0,0.08585858585858587
100,13.200000000000001,0.09090909090909091
100,13.4,0.09090909090909091
100,13.600000000000001,0.09090909090909091
100,13.8,0.09090909090909091
100,14.0,0.09090909090909091
100,14.200000000000001,0.09595959595959597
100,14.4,0.09595959595959597
100,14.600000000000001,0.09595959595959597
100,14.8,0.09595959595959597
100,15.0,0.09595959595959597
100,15.200000000000001,0.09595959595959597
100,15.4,0.10101010101010102
100,15.600000000000001,0.10101010101010102
100,15.8,0.10101010101010102
100,16.0,0.10101010101010102
100,16.2,0.10101010101010102
100,16.400000000000002,0.10606060606060606
100,16.6,0.10606060606060606
100,16.8,0.10606060606060606
100,17.0,0.10606060606060606
100,17.2,0.10606060606060606
100,17.400000000000002,0.10606060606060606
100,17.6,0.11111111111111112
100,17.8,0.11111111111111112
100,18.0,0.11111111111111112
100,18.2,0.11111111111111112
100,18.400000000000002,0.11111111111111112
100,18.6,0.11111111111111112
100,18.8,0.11616161616161617
100,19.0,0.11616161616161617
100,19.200000000000003,0.11616161616161617
100,19.400000000000002,0.11616161616161617
100,19.6,0.11616161616161617
100,19.8,0.11616161616161617
100,20.0,0.12121212121212122
100,20.200000000000003,0.12121212121212122
100,20.400000000000002,0.12121212121212122
100,20.6,0.12121212121212122
100,20.8,0.12121212121212122
100,21.0,0.12626262626262627
100,21.200000000000003,0.12626262626262627
100,21.400000000000002,0.12626262626262627
100,21.6,0.12626262626262627
100,21.8,0.12626262626262627
100,22.0,0.12626262626262627
100,22.200000000000003,0.13131313131313133
100,22.400000000000002,0.13131313131313133
100,22.6,0.13131313131313133
100,22.8,0.13131313131313133
100,23.0,0.13131313131313133
100,23.200000000000003,0.13131313131313133
100,23.400000000000002,0.13131313131313133
100,23.6,0.13636363636363638
100,23.8,0.13636363636363638
100,24.0,0.13636363636363638
100,24.200000000000003,0.13636363636363638
100,24.400000000000002,0.13636363636363638
100,24.6,0.13636363636363638
100,24.8,0.14141414141414144
100,25.0,0.14141414141414144
100,25.200000000000003,0.14141414141414144
100,25.400000000000002,0.14141414141414144
100,25.6,0.14141414141414144
100,25.8,0.14141414141414144
100,26.0,0.14646464646464646
100,26.200000000000003,0.14646464646464646
100,26.400000000000002,0.14646464646464646
100,26.6,0.14646464646464646
100,26.8,0.14646464646464646
100,27.0,0.14646464646464646
100,27.200000000000003,0.14646464646464646
100,27.400000000000002,0.15151515151515152
100,27.6,0.15151515151515152
100,27.8,0.15151515151515152
100,28.0,0.15151515151515152
100,28.200000000000003,0.15151515151515152
