ParticleSize,Pressure,HydraulicConductivity,UptakeRate,DrugReleaseRate,PredictedPenetration,PredictedMaxConc,PredictedCoverage,DeliveryTime
160.0,15.0,8e-07,0.02,0.0525,0.26380354,0.9489053,53.254444,54.903103
160.0,15.0,8e-07,0.02,0.1,0.26565814,0.9525735,53.5328,54.26867
160.0,15.0,1e-06,0.02,0.005,0.24938127,0.46299312,50.795002,65.46023
160.0,15.0,1e-06,0.02,0.0525,0.27824533,0.95205456,56.220455,46.91311
160.0,15.0,1e-06,0.02,0.1,0.28232282,0.9553125,56.873596,43.857723
160.0,15.0,1.2e-06,0.02,0.005,0.27408972,0.46501076,55.22115,62.62183
160.0,15.0,1.2e-06,0.02,0.0525,0.28694746,0.9539677,57.966312,41.642944
160.0,15.0,1.2e-06,0.02,0.1,0.29120678,0.9571361,58.80042,41.38422
160.0,15.0,8e-07,0.04,0.005,0.19336835,0.44143927,39.58478,84.509224
160.0,15.0,8e-07,0.04,0.0525,0.22260426,0.9204543,45.335773,58.08636
160.0,15.0,8e-07,0.04,0.1,0.22660236,0.9214991,45.98123,55.854836
160.0,15.0,1e-06,0.04,0.005,0.21219705,0.44822767,43.1106,68.97964
160.0,15.0,1e-06,0.04,0.0525,0.24539524,0.93353605,49.744755,49.684162
160.0,15.0,1e-06,0.04,0.1,0.25254822,0.93278515,50.871773,44.266552
160.0,15.0,1.2e-06,0.04,0.005,0.21647394,0.45024532,44.405613,64.61567
160.0,15.0,1.2e-06,0.04,0.0525,0.25477177,0.93866146,51.931156,44.196877
160.0,15.0,1.2e-06,0.04,0.1,0.26087087,0.9389594,52.91367,42.67297
160.0,15.0,8e-07,0.06,0.005,0.150233,0.437601,30.855907,102.24892
160.0,15.0,8e-07,0.06,0.0525,0.1753668,0.88607794,35.720703,68.487236
160.0,15.0,8e-07,0.06,0.1,0.17709275,0.8872853,36.20373,66.3439
160.0,15.0,1e-06,0.06,0.005,0.17735668,0.44032586,36.318535,76.7133
160.0,15.0,1e-06,0.06,0.0525,0.2033457,0.906219,41.294426,52.953545
160.0,15.0,1e-06,0.06,0.1,0.20725024,0.9056307,41.981335,47.703617
160.0,15.0,1.2e-06,0.06,0.005,0.18843982,0.44121903,38.235706,72.92192
160.0,15.0,1.2e-06,0.06,0.0525,0.21079384,0.9120429,42.53122,47.34103
160.0,15.0,1.2e-06,0.06,0.1,0.21544196,0.91346043,43.481724,46.27472
160.0,15.0,8e-07,0.08,0.005,0.13474448,0.42135447,27.656576,119.14137
160.0,15.0,8e-07,0.08,0.0525,0.14590572,0.86148745,29.524672,91.09687
160.0,15.0,8e-07,0.08,0.1,0.15141398,0.86269486,30.893213,78.51788
160.0,15.0,1e-06,0.08,0.005,0.15100928,0.42265305,31.214697,107.45117
160.0,15.0,1e-06,0.08,0.0525,0.16311435,0.8789778,33.300213,62.06174
160.0,15.0,1e-06,0.08,0.1,0.16892779,0.878991,34.464252,61.1379
160.0,15.0,1.2e-06,0.08,0.005,0.17226522,0.42326757,34.921017,75.36775
160.0,15.0,1.2e-06,0.08,0.0525,0.18949462,0.8898347,38.28272,54.154
160.0,15.0,1.2e-06,0.08,0.1,0.1906515,0.89241284,38.70854,53.635136
160.0,15.0,8e-07,0.1,0.005,0.110530384,0.42235047,23.164413,125.97011
160.0,15.0,8e-07,0.1,0.0525,0.12332974,0.83949924,25.048332,120.834816
160.0,15.0,8e-07,0.1,0.1,0.13197887,0.84017295,27.042967,89.7445
160.0,15.0,1e-06,0.1,0.005,0.11995816,0.4235057,25.329105,123.94468
160.0,15.0,1e-06,0.1,0.0525,0.13399288,0.8599197,27.564339,116.14298
160.0,15.0,1e-06,0.1,0.1,0.14136131,0.8600478,29.014715,89.73475
160.0,15.0,1.2e-06,0.1,0.005,0.14869337,0.4245312,30.590885,106.16912
160.0,15.0,1.2e-06,0.1,0.0525,0.16163497,0.8719028,32.902294,75.70061
160.0,15.0,1.2e-06,0.1,0.1,0.16434684,0.8747671,33.61446,75.37288
160.0,17.5,8e-07,0.02,0.005,0.24486013,0.4576556,49.66244,79.12531
160.0,17.5,8e-07,0.02,0.0525,0.2707199,0.9584039,54.80504,48.921352
160.0,17.5,8e-07,0.02,0.1,0.27293554,0.9606566,54.91,48.298706
160.0,17.5,1e-06,0.02,0.005,0.267974,0.46043834,54.314064,61.43189
160.0,17.5,1e-06,0.02,0.0525,0.2976161,0.9638925,60.005188,42.368492
160.0,17.5,1e-06,0.02,0.1,0.30016515,0.96573496,60.32893,40.217354
160.0,17.5,1.2e-06,0.02,0.005,0.2898059,0.462169,58.234257,58.09438
160.0,17.5,1.2e-06,0.02,0.0525,0.3077377,0.96398234,62.048447,40.37288
160.0,17.5,1.2e-06,0.02,0.1,0.31127924,0.9669493,62.87091,37.78216
160.0,17.5,8e-07,0.04,0.005,0.21233925,0.4391658,43.192146,82.016464
160.0,17.5,8e-07,0.04,0.0525,0.23542462,0.92742026,47.798344,52.236935
160.0,17.5,8e-07,0.04,0.1,0.23978378,0.92673427,48.096436,51.13613
160.0,17.5,1e-06,0.04,0.005,0.25241032,0.4459542,50.756992,66.68351
160.0,17.5,1e-06,0.04,0.0525,0.26905483,0.9403547,54.18522,45.805836
160.0,17.5,1e-06,0.04,0.1,0.27510005,0.94005615,54.95869,42.08227
160.0,17.5,1.2e-06,0.04,0.005,0.25623292,0.4474805,52.126102,60.825634
160.0,17.5,1.2e-06,0.04,0.0525,0.28400573,0.94452715,57.58783,40.89421
160.0,17.5,1.2e-06,0.04,0.1,0.29028344,0.94601876,58.568058,37.94969
160.0,17.5,8e-07,0.06,0.005,0.15402265,0.43491852,31.88433,95.3175
160.0,17.5,8e-07,0.06,0.0525,0.18362753,0.9028254,37.56396,61.93423
160.0,17.5,8e-07,0.06,0.1,0.18442178,0.9023021,37.648884,60.970955
160.0,17.5,1e-06,0.06,0.005,0.18107355,0.43764338,37.045406,72.87217
160.0,17.5,1e-06,0.06,0.0525,0.21297935,0.92107016,43.198685,48.684673
160.0,17.5,1e-06,0.06,0.1,0.21367055,0.92093426,43.299583,44.73928
160.0,17.5,1.2e-06,0.06,0.005,0.19634783,0.4380452,39.8114,67.25677
160.0,17.5,1.2e-06,0.06,0.0525,0.2246555,0.92533183,45.217888,43.348644
160.0,17.5,1.2e-06,0.06,0.1,0.22737668,0.92794305,45.90014,40.513554
160.0,17.5,8e-07,0.08,0.005,0.1354133,0.420662,27.820173,120.3658
160.0,17.5,8e-07,0.08,0.0525,0.15189593,0.87366617,30.922504,83.620224
160.0,17.5,8e-07,0.08,0.1,0.15146945,0.87314284,30.71198,71.67592
160.0,17.5,1e-06,0.08,0.005,0.15400508,0.42196056,31.568798,107.20156
160.0,17.5,1e-06,0.08,0.0525,0.1752143,0.88542676,35.713955,58.36562
160.0,17.5,1e-06,0.08,0.1,0.1745753,0.88589233,35.460278,56.4492
160.0,17.5,1.2e-06,0.08,0.005,0.17539394,0.42208374,35.4626,74.56899
160.0,17.5,1.2e-06,0.08,0.0525,0.20068203,0.89964044,40.54598,47.501408
160.0,17.5,1.2e-06,0.08,0.1,0.20011167,0.90414506,40.578297,45.016254
160.0,17.5,8e-07,0.1,0.005,0.11452137,0.42195427,23.910236,127.033104
160.0,17.5,8e-07,0.1,0.0525,0.13455373,0.8502152,27.328362,118.5261
160.0,17.5,8e-07,0.1,0.1,0.1459886,0.8506741,29.420511,85.582344
160.0,17.5,1e-06,0.1,0.005,0.12684278,0.4231095,26.358965,124.53305
160.0,17.5,1e-06,0.1,0.0525,0.14931022,0.86490947,30.476408,107.34272
160.0,17.5,1e-06,0.1,0.1,0.15894634,0.86584723,32.185658,76.56376
160.0,17.5,1.2e-06,0.1,0.005,0.14752333,0.42364365,30.22222,106.27023
160.0,17.5,1.2e-06,0.1,0.0525,0.1718143,0.8774728,34.837563,58.67303
160.0,17.5,1.2e-06,0.1,0.1,0.17373045,0.88090986,35.29066,54.167133
160.0,20.0,8e-07,0.02,0.005,0.26209882,0.4608535,52.831135,62.67432
160.0,20.0,8e-07,0.02,0.0525,0.2961907,0.9656849,59.646008,42.471786
160.0,20.0,8e-07,0.02,0.1,0.2977803,0.9677455,59.834106,41.8617
160.0,20.0,1e-06,0.02,0.005,0.28099686,0.46371824,56.67444,47.857357
160.0,20.0,1e-06,0.02,0.0525,0.3281638,0.9700596,65.85014,35.85854
160.0,20.0,1e-06,0.02,0.1,0.33076793,0.9717099,66.27156,35.09421
160.0,20.0,1.2e-06,0.02,0.005,0.296361,0.4654489,59.473698,42.82754
160.0,20.0,1.2e-06,0.02,0.0525,0.34837177,0.9707912,69.72522,32.037952
160.0,20.0,1.2e-06,0.02,0.1,0.35256118,0.9738353,70.7447,30.49318
160.0,20.0,8e-07,0.04,0.005,0.21993576,0.44156018,44.81496,65.52191
160.0,20.0,8e-07,0.04,0.0525,0.2463783,0.93378013,49.982433,44.91933
160.0,20.0,8e-07,0.04,0.1,0.24943845,0.9335511,50.320152,44.10387
160.0,20.0,1e-06,0.04,0.005,0.24877724,0.4484306,50.287407,51.94317
160.0,20.0,1e-06,0.04,0.0525,0.28017247,0.94630516,56.517487,37.644005
160.0,20.0,1e-06,0.04,0.1,0.28534847,0.9464635,57.395947,36.625504
160.0,20.0,1.2e-06,0.04,0.005,0.26158762,0.45016125,52.99899,46.584743
160.0,20.0,1.2e-06,0.04,0.0525,0.30168393,0.94993025,60.6474,32.609024
160.0,20.0,1.2e-06,0.04,0.1,0.3072439,0.95198953,61.76568,30.692768
160.0,20.0,8e-07,0.06,0.005,0.17886735,0.43740636,36.828392,88.02014
160.0,20.0,8e-07,0.06,0.0525,0.20505545,0.9066547,41.706985,50.08995
160.0,20.0,8e-07,0.06,0.1,0.20525679,0.9065883,41.7197,47.111916
160.0,20.0,1e-06,0.06,0.005,0.20539568,0.44015214,41.91467,61.850414
160.0,20.0,1e-06,0.06,0.0525,0.23480165,0.9212803,47.435234,41.723003
160.0,20.0,1e-06,0.06,0.1,0.23532973,0.92160136,47.529278,40.140842
160.0,20.0,1.2e-06,0.06,0.005,0.23341568,0.44075832,47.084206,56.174477
160.0,20.0,1.2e-06,0.06,0.0525,0.2535928,0.92603904,50.608524,36.003754
160.0,20.0,1.2e-06,0.06,0.1,0.2536049,0.92894864,50.782887,34.468594
160.0,20.0,8e-07,0.08,0.005,0.1593189,0.42163566,32.28744,92.74261
160.0,20.0,8e-07,0.08,0.0525,0.17371263,0.8810269,35.05605,55.850483
160.0,20.0,8e-07,0.08,0.1,0.17281623,0.8810462,35.052753,52.256645
160.0,20.0,1e-06,0.08,0.005,0.17619732,0.42340562,35.625214,72.48221
160.0,20.0,1e-06,0.08,0.0525,0.19756952,0.90083754,39.85524,43.470222
160.0,20.0,1e-06,0.08,0.1,0.19689037,0.9018457,39.78008,41.297832
160.0,20.0,1.2e-06,0.08,0.005,0.1971049,0.42373314,39.471024,67.70467
160.0,20.0,1.2e-06,0.08,0.0525,0.22069511,0.90959173,44.272507,39.1291
160.0,20.0,1.2e-06,0.08,0.1,0.21992792,0.9144804,44.55217,35.95164
160.0,20.0,8e-07,0.1,0.005,0.1299256,0.4228685,26.687593,101.51851
160.0,20.0,8e-07,0.1,0.0525,0.1486632,0.85762024,30.062384,90.588425
160.0,20.0,8e-07,0.1,0.1,0.16263154,0.8574788,32.843227,70.704414
160.0,20.0,1e-06,0.1,0.005,0.14034837,0.4244951,28.724613,102.020424
160.0,20.0,1e-06,0.1,0.0525,0.16072686,0.87491333,32.558205,77.389145
160.0,20.0,1e-06,0.1,0.1,0.17332622,0.87525076,34.949394,57.098827
160.0,20.0,1.2e-06,0.1,0.005,0.16116782,0.42581037,32.735573,100.82226
160.0,20.0,1.2e-06,0.1,0.0525,0.18282995,0.88836217,36.961624,48.135628
160.0,20.0,1.2e-06,0.1,0.1,0.18755266,0.8910403,38.165493,44.241985
160.0,22.5,8e-07,0.02,0.005,0.26890162,0.46071976,54.161556,56.469563
160.0,22.5,8e-07,0.02,0.0525,0.31293738,0.96606517,62.919502,39.279976
160.0,22.5,8e-07,0.02,0.1,0.31395972,0.9673474,63.154522,37.987713
160.0,22.5,1e-06,0.02,0.005,0.28722563,0.46326032,57.933567,44.52533
160.0,22.5,1e-06,0.02,0.0525,0.33347875,0.9706727,66.953926,34.024014
160.0,22.5,1e-06,0.02,0.1,0.33554852,0.97195494,67.61041,33.441723
160.0,22.5,1.2e-06,0.02,0.005,0.31550857,0.46499097,63.172493,42.764313
160.0,22.5,1.2e-06,0.02,0.0525,0.36097473,0.97467613,72.319984,28.782839
160.0,22.5,1.2e-06,0.02,0.1,0.3646298,0.97716206,73.42061,27.639263
160.0,22.5,8e-07,0.04,0.005,0.25529858,0.44142646,51.73934,58.462055
160.0,22.5,8e-07,0.04,0.0525,0.27093697,0.9396744,54.76907,41.302856
160.0,22.5,8e-07,0.04,0.1,0.27342984,0.9385775,55.180214,39.853252
160.0,22.5,1e-06,0.04,0.005,0.26369596,0.44892895,53.17076,45.782215
160.0,22.5,1e-06,0.04,0.0525,0.29872912,0.94724303,60.204422,35.90215
160.0,22.5,1e-06,0.04,0.1,0.30087423,0.9471821,60.66793,34.794113
160.0,22.5,1.2e-06,0.04,0.005,0.28034246,0.4506596,56.31106,43.387054
160.0,22.5,1.2e-06,0.04,0.0525,0.33048975,0.9545479,66.19912,29.363016
160.0,22.5,1.2e-06,0.04,0.1,0.33370304,0.9562282,66.90241,27.967396
160.0,22.5,8e-07,0.06,0.005,0.19653946,0.4378314,40.267868,71.55424
160.0,22.5,8e-07,0.06,0.0525,0.22268353,0.9185097,45.263317,47.703655
160.0,22.5,8e-07,0.06,0.1,0.22306879,0.9175755,45.34804,44.091476
160.0,22.5,1e-06,0.06,0.005,0.22102389,0.44127035,45.059265,55.86273
160.0,22.5,1e-06,0.06,0.0525,0.25630218,0.9299585,52.015743,36.979443
160.0,22.5,1e-06,0.06,0.1,0.25704706,0.93006027,52.17678,35.30643
160.0,22.5,1.2e-06,0.06,0.005,0.252587,0.44187653,50.783188,52.90894
160.0,22.5,1.2e-06,0.06,0.0525,0.27910984,0.9363847,56.003334,29.790842
160.0,22.5,1.2e-06,0.06,0.1,0.2800229,0.9380682,56.24469,28.775005
160.0,22.5,8e-07,0.08,0.005,0.1686002,0.42144084,34.220196,83.321594
160.0,22.5,8e-07,0.08,0.0525,0.18559474,0.88455415,37.479904,49.665546
160.0,22.5,8e-07,0.08,0.1,0.18418646,0.88370556,37.361027,45.058533
160.0,22.5,1e-06,0.08,0.005,0.18946402,0.42587295,38.36922,66.70956
160.0,22.5,1e-06,0.08,0.0525,0.2117865,0.9034123,43.052757,36.90693
160.0,22.5,1e-06,0.08,0.1,0.21149419,0.90420115,42.93419,33.847366
160.0,22.5,1.2e-06,0.08,0.005,0.21012302,0.42620048,42.06972,63.307125
160.0,22.5,1.2e-06,0.08,0.0525,0.23309892,0.9138339,46.945023,33.36272
160.0,22.5,1.2e-06,0.08,0.1,0.23340271,0.91749644,47.18128,30.663807
160.0,22.5,8e-07,0.1,0.005,0.13951999,0.42328325,28.6232,95.46984
160.0,22.5,8e-07,0.1,0.0525,0.1615408,0.875122,32.69516,58.71745
160.0,22.5,8e-07,0.1,0.1,0.16775994,0.87486595,33.844532,56.15854
160.0,22.5,1e-06,0.1,0.005,0.16004598,0.427572,32.744114,85.90205
160.0,22.5,1e-06,0.1,0.0525,0.17943704,0.89094424,36.547348,44.762466
160.0,22.5,1e-06,0.1,0.1,0.18432008,0.89116704,37.302048,41.64953
160.0,22.5,1.2e-06,0.1,0.005,0.1759941,0.4283105,35.62863,77.75417
160.0,22.5,1.2e-06,0.1,0.0525,0.19331963,0.8977714,39.030827,41.325916
160.0,22.5,1.2e-06,0.1,0.1,0.19879876,0.8995182,40.14035,39.076965
160.0,25.0,8e-07,0.02,0.005,0.27373388,0.4544899,55.24145,55.30466
160.0,25.0,8e-07,0.02,0.0525,0.33076647,0.9694535,66.51715,36.795628
160.0,25.0,8e-07,0.02,0.1,0.33144298,0.9698828,66.67495,35.73969
160.0,25.0,1e-06,0.02,0.005,0.29123816,0.4578111,58.81598,44.216213
160.0,25.0,1e-06,0.02,0.0525,0.34737685,0.97412556,69.62037,30.946629
160.0,25.0,1e-06,0.02,0.1,0.34719652,0.97527885,69.885216,30.518902
160.0,25.0,1.2e-06,0.02,0.005,0.31896022,0.45877844,63.97311,42.409157
160.0,25.0,1.2e-06,0.02,0.0525,0.3677415,0.97713876,73.8706,27.138197
160.0,25.0,1.2e-06,0.02,0.1,0.36980262,0.9783525,74.55741,26.612997
160.0,25.0,8e-07,0.04,0.005,0.2583019,0.43503004,52.577175,57.391956
160.0,25.0,8e-07,0.04,0.0525,0.28446358,0.9447579,57.526604,38.54114
160.0,25.0,8e-07,0.04,0.1,0.28414756,0.9430472,57.34148,36.977184
160.0,25.0,1e-06,0.04,0.005,0.265102,0.44331318,53.56004,45.769375
160.0,25.0,1e-06,0.04,0.0525,0.3123631,0.9519435,62.83341,32.46076
160.0,25.0,1e-06,0.04,0.1,0.31145266,0.95199287,62.714447,31.262373
160.0,25.0,1.2e-06,0.04,0.005,0.28025842,0.44428053,56.41264,43.33745
160.0,25.0,1.2e-06,0.04,0.0525,0.3342172,0.9570259,67.115776,27.877216
160.0,25.0,1.2e-06,0.04,0.1,0.3359225,0.957434,67.601166,27.164747
160.0,25.0,8e-07,0.06,0.005,0.20256586,0.431435,41.43117,69.95627
160.0,25.0,8e-07,0.06,0.0525,0.22779031,0.92351097,46.214134,44.96524
160.0,25.0,8e-07,0.06,0.1,0.22659594,0.921963,46.00254,40.804302
160.0,25.0,1e-06,0.06,0.005,0.2337778,0.43565458,47.304966,55.89842
160.0,25.0,1e-06,0.06,0.0525,0.2663586,0.9341202,53.675087,33.55112
160.0,25.0,1e-06,0.06,0.1,0.26527718,0.9343322,53.553604,31.528852
160.0,25.0,1.2e-06,0.06,0.005,0.2612719,0.43573812,52.30945,53.079838
160.0,25.0,1.2e-06,0.06,0.0525,0.28429326,0.9396477,57.122383,28.490086
160.0,25.0,1.2e-06,0.06,0.1,0.28369835,0.9403024,57.167187,27.713669
160.0,25.0,8e-07,0.08,0.005,0.17532316,0.4154135,35.89405,77.58283
160.0,25.0,8e-07,0.08,0.0525,0.18881918,0.8942569,38.2622,47.327816
160.0,25.0,8e-07,0.08,0.1,0.18770577,0.89279455,38.11834,42.669334
160.0,25.0,1e-06,0.08,0.005,0.20408767,0.42062625,41.362602,62.468575
160.0,25.0,1e-06,0.08,0.0525,0.22040582,0.9119003,44.63652,34.211006
160.0,25.0,1e-06,0.08,0.1,0.22016169,0.9127994,44.52262,31.258514
160.0,25.0,1.2e-06,0.08,0.005,0.22603358,0.42043114,45.378498,59.795094
160.0,25.0,1.2e-06,0.08,0.0525,0.24618825,0.9197268,49.568497,31.87816
160.0,25.0,1.2e-06,0.08,0.1,0.24643065,0.92180145,49.756744,29.685417
160.0,25.0,8e-07,0.1,0.005,0.15137948,0.41666147,31.153244,87.76817
160.0,25.0,8e-07,0.1,0.0525,0.16875346,0.8821862,34.16903,52.013783
160.0,25.0,8e-07,0.1,0.1,0.17521931,0.8817249,35.28015,49.545227
160.0,25.0,1e-06,0.1,0.005,0.16966455,0.42173088,34.550453,75.60048
160.0,25.0,1e-06,0.1,0.0525,0.18518089,0.8953268,37.607357,40.498657
160.0,25.0,1e-06,0.1,0.1,0.19006392,0.8960684,38.353455,37.09981
160.0,25.0,1.2e-06,0.1,0.005,0.18517894,0.42153576,37.44489,69.289764
160.0,25.0,1.2e-06,0.1,0.0525,0.20400326,0.9012302,41.20963,38.74169
160.0,25.0,1.2e-06,0.1,0.1,0.20914456,0.90179765,42.257877,36.025894
180.0,15.0,8e-07,0.02,0.005,0.23520818,0.46051228,47.775997,83.02191
180.0,15.0,8e-07,0.02,0.0525,0.2635796,0.94920355,53.26156,54.966682
180.0,15.0,8e-07,0.02,0.1,0.2657747,0.9530344,53.645226,53.717422
180.0,15.0,1e-06,0.02,0.005,0.24929824,0.46499425,50.85925,65.72198
180.0,15.0,1e-06,0.02,0.0525,0.27836055,0.95367795,56.26994,47.157173
180.0,15.0,1e-06,0.02,0.1,0.28236836,0.95709854,56.95961,43.49481
180.0,15.0,1.2e-06,0.02,0.005,0.26902843,0.46656352,54.31123,62.696255
180.0,15.0,1.2e-06,0.02,0.0525,0.2820844,0.95499396,57.071564,41.728996
180.0,15.0,1.2e-06,0.02,0.1,0.28498697,0.958325,57.58004,41.191406
180.0,15.0,8e-07,0.04,0.005,0.19308338,0.44174117,39.451653,84.440056
180.0,15.0,8e-07,0.04,0.0525,0.22230239,0.9207526,45.15233,58.70182
180.0,15.0,8e-07,0.04,0.1,0.2267189,0.92196,45.923393,55.71071
180.0,15.0,1e-06,0.04,0.005,0.2120361,0.4502288,42.984287,69.33455
180.0,15.0,1e-06,0.04,0.0525,0.24543256,0.93515944,49.60368,50.02138
180.0,15.0,1e-06,0.04,0.1,0.25259376,0.9345712,50.787537,43.89082
180.0,15.0,1.2e-06,0.04,0.005,0.21645956,0.45179808,44.27084,64.705025
180.0,15.0,1.2e-06,0.04,0.0525,0.25495562,0.9396877,51.811554,44.297863
180.0,15.0,1.2e-06,0.04,0.1,0.25969794,0.94014835,52.488735,42.49509
180.0,15.0,8e-07,0.06,0.005,0.15288341,0.43763578,31.422827,102.18322
180.0,15.0,8e-07,0.06,0.0525,0.17498516,0.8866428,35.606117,69.10618
180.0,15.0,8e-07,0.06,0.1,0.17744306,0.88785017,36.204853,66.20325
180.0,15.0,1e-06,0.06,0.005,0.18013111,0.4420225,36.89227,77.02156
180.0,15.0,1e-06,0.06,0.0525,0.20330323,0.90731454,41.22221,53.109894
180.0,15.0,1e-06,0.06,0.1,0.20752954,0.90672624,41.95605,47.147015
180.0,15.0,1.2e-06,0.06,0.005,0.19136082,0.4424673,38.800983,73.01475
180.0,15.0,1.2e-06,0.06,0.0525,0.21089794,0.91254133,42.480476,47.445488
180.0,15.0,1.2e-06,0.06,0.1,0.21589087,0.91395885,43.390568,46.10031
180.0,15.0,8e-07,0.08,0.005,0.13367435,0.42138925,27.634323,119.5882
180.0,15.0,8e-07,0.08,0.0525,0.14452294,0.86219543,29.456938,91.72951
180.0,15.0,8e-07,0.08,0.1,0.15076315,0.86340284,30.941185,78.390915
180.0,15.0,1e-06,0.08,0.005,0.15006317,0.42351443,31.199255,107.62881
180.0,15.0,1e-06,0.08,0.0525,0.16207075,0.8799681,33.27485,62.087467
180.0,15.0,1e-06,0.08,0.1,0.16820596,0.87998134,34.485813,60.5813
180.0,15.0,1.2e-06,0.08,0.005,0.17146568,0.42368057,34.897118,75.46058
180.0,15.0,1.2e-06,0.08,0.0525,0.18859759,0.8902279,38.278828,54.258457
180.0,15.0,1.2e-06,0.08,0.1,0.19009928,0.89280605,38.664238,53.460724
180.0,15.0,8e-07,0.1,0.005,0.110242575,0.4218282,23.135757,127.48709
180.0,15.0,8e-07,0.1,0.0525,0.122729264,0.83937275,25.002752,122.93403
180.0,15.0,8e-07,0.1,0.1,0.13211037,0.8393309,27.102875,90.280525
180.0,15.0,1e-06,0.1,0.005,0.119794376,0.42381003,25.279308,123.737274
180.0,15.0,1e-06,0.1,0.0525,0.1337316,0.8605888,27.521505,115.79622
180.0,15.0,1e-06,0.1,0.1,0.14142181,0.8600013,29.01881,89.08297
180.0,15.0,1.2e-06,0.1,0.005,0.14867616,0.42435813,30.562037,105.875656
180.0,15.0,1.2e-06,0.1,0.0525,0.16152026,0.87209445,32.910343,75.43351
180.0,15.0,1.2e-06,0.1,0.1,0.16457695,0.8742432,33.5821,75.10425
180.0,17.5,8e-07,0.02,0.005,0.24465308,0.45821992,49.57216,78.976494
180.0,17.5,8e-07,0.02,0.0525,0.27049595,0.958823,54.690018,50.102184
180.0,17.5,8e-07,0.02,0.1,0.2730521,0.96137995,54.824753,48.86471
180.0,17.5,1e-06,0.02,0.005,0.26789093,0.46304128,54.312595,61.742302
180.0,17.5,1e-06,0.02,0.0525,0.29763135,0.9659762,60.014534,42.661205
180.0,17.5,1e-06,0.02,0.1,0.30011073,0.96812284,60.29927,39.903088
180.0,17.5,1.2e-06,0.02,0.005,0.2847446,0.46432355,57.25862,58.217453
180.0,17.5,1.2e-06,0.02,0.0525,0.3027747,0.9654689,61.11356,40.50758
180.0,17.5,1.2e-06,0.02,0.1,0.30495948,0.96874005,61.53485,37.637997
180.0,17.5,8e-07,0.04,0.005,0.21161915,0.4397301,42.99163,81.99596
180.0,17.5,8e-07,0.04,0.0525,0.23468763,0.92798096,47.573097,53.969646
180.0,17.5,8e-07,0.04,0.1,0.23946519,0.92745763,47.9968,52.109257
180.0,17.5,1e-06,0.04,0.005,0.25199828,0.44855714,50.615932,67.08708
180.0,17.5,1e-06,0.04,0.0525,0.26874113,0.9425799,54.054974,46.191704
180.0,17.5,1e-06,0.04,0.1,0.27479458,0.942444,54.885277,41.755188
180.0,17.5,1.2e-06,0.04,0.005,0.2562185,0.44963506,51.97658,60.963642
180.0,17.5,1.2e-06,0.04,0.0525,0.28408962,0.94615525,57.479057,41.043846
180.0,17.5,1.2e-06,0.04,0.1,0.28901055,0.9478095,58.153954,37.82046
180.0,17.5,8e-07,0.06,0.005,0.15623793,0.43504626,32.392395,95.32525
180.0,17.5,8e-07,0.06,0.0525,0.18281075,0.9034833,37.416084,63.695206
180.0,17.5,8e-07,0.06,0.1,0.18433696,0.90295994,37.616714,61.972343
180.0,17.5,1e-06,0.06,0.005,0.18359692,0.43943298,37.61291,73.25387
180.0,17.5,1e-06,0.06,0.0525,0.21258587,0.9222587,43.145817,48.914463
180.0,17.5,1e-06,0.06,0.1,0.21359885,0.9221228,43.29364,44.25612
180.0,17.5,1.2e-06,0.06,0.005,0.19926883,0.43938643,40.37045,67.423035
180.0,17.5,1.2e-06,0.06,0.0525,0.22465964,0.9259232,45.186493,43.526543
180.0,17.5,1.2e-06,0.06,0.1,0.22772564,0.92853445,45.82833,40.412586
180.0,17.5,8e-07,0.08,0.005,0.13390805,0.4210948,27.537724,120.90008
180.0,17.5,8e-07,0.08,0.0525,0.15007801,0.8747722,30.62798,85.394905
180.0,17.5,8e-07,0.08,0.1,0.1503835,0.87424886,30.533161,72.691
180.0,17.5,1e-06,0.08,0.005,0.15280792,0.42321998,31.281221,107.46664
180.0,17.5,1e-06,0.08,0.0525,0.17381969,0.88681513,35.44986,58.464787
180.0,17.5,1e-06,0.08,0.1,0.17350246,0.8872807,35.243107,55.966038
180.0,17.5,1.2e-06,0.08,0.005,0.1745944,0.42289478,35.166565,74.74926
180.0,17.5,1.2e-06,0.08,0.0525,0.19968504,0.9004317,40.303356,47.679306
180.0,17.5,1.2e-06,0.08,0.1,0.1994595,0.9049363,40.295265,44.915287
180.0,17.5,8e-07,0.1,0.005,0.113798425,0.42143202,23.784245,128.36015
180.0,17.5,8e-07,0.1,0.0525,0.13351814,0.85033023,27.2408,121.63805
180.0,17.5,8e-07,0.1,0.1,0.14568497,0.8500736,29.438442,87.131096
180.0,17.5,1e-06,0.1,0.005,0.12642795,0.42341384,26.19989,124.135666
180.0,17.5,1e-06,0.1,0.0525,0.14879788,0.86582005,30.379654,106.94009
180.0,17.5,1e-06,0.1,0.1,0.15875578,0.86604226,32.13584,75.85612
180.0,17.5,1.2e-06,0.1,0.005,0.14750612,0.4234706,30.084091,105.79588
180.0,17.5,1.2e-06,0.1,0.0525,0.17169958,0.87790596,34.791695,58.359173
180.0,17.5,1.2e-06,0.1,0.1,0.17396055,0.88062745,35.20438,53.85174
180.0,20.0,8e-07,0.02,0.005,0.26189178,0.46085602,52.681988,62.341335
180.0,20.0,8e-07,0.02,0.0525,0.29596677,0.96554226,59.444374,43.468452
180.0,20.0,8e-07,0.02,0.1,0.29789686,0.9679071,59.699284,42.243534
